VehicleId,CrashId,VehicleLicenseState,VehicleLicenseYear,VehicleYear,VehicleMake,VehicleModel,VehicleColorCd1,VehiclecolorCd2,VehicleUsageTypeCd,NumberOfOccupants,VehicleBodyTypeCd,VehicleBusTypeCd,MCATVNumberOfWheels,OtherVehicleTypeCd,CVECargoBodyTypeCd,VehiclePullingOtherUnitCd,GCVWRatingCd,VehiclePublicConveyanceInd,EmergencyVehicleInvolvedInd,EmergencyVehicleOnRunInd,NoVehicleDamageQualCntl,InitialVehicleDamage,InitialImpactNA,InterstateCarrierInd,HazardousMaterialPresent,HazardousMaterialInvolved,PlacardDisplayed,HazmatClass,HazmatPlacardDiaNumber,HazardousMaterialReleased,DriverPresenceCd,OwnerDriverInd,OperatorLicenseState,OperatorLicenseType,DriverLicenseClass,MotorcycleQualified,OperatorLicenseStatus,InsuredDriverVehicleInd,InsuranceInd,InsuranceExpired,PreCrashTravelDirection,TrafficCondition,TrafficCntlMalfunctionInd,WorkZoneInd,WorkerPresentInd,TrafficCntlElectricalSignal,PedalcycleToFromSchoolInd,TowedFromScene,TowedBecauseDisabled,InitialImpactInd,AnimalCd1,AnimalCd2,AnimalCd3,AnimalCd4,VehicleActionCd1,VehicleActionCd2,VehicleActionCd3,VehicleActionCd4,VehicleActionCd5,VehicleActionCd6,VehicleActionCd7,VehicleActionCd8,VehicleActionCd9,VehicleActionCd10,VehicleActionCd11,VehicleActionCd12,VehicleActionCd13,VehicleActionCd14,VehicleActionCd15,TrafficControlOtherCd1,TrafficControlOtherCd2,TrafficControlOtherCd3,TrafficControlOtherCd4,TrafficControlOtherCd5,TrafficControlOtherCd6,TrafficControlOtherCd7,TrafficControlOtherCd8,TrafficControlOtherCd9,TrafficControlOtherCd10,DamageCd1,DamageCd2,DamageCd3,DamageCd4,DamageCd5,DamageCd6,DamageCd7,DamageCd8,DamageCd9,DamageCd10,DamageCd11,DamageCd12,DamageCd13,DamageCd14,DamageCd15,DamageCd16,DamageCd17,DamageCd18,DamageCd19,DamageCd20,DamageCd21,DamageCd22,DamageCd23,DamageCd24,DamageCd25,FixedObjectCd1,FixedObjectCd2,FixedObjectCd3,FixedObjectCd4,FixedObjectCd5,FixedObjectCd6,FixedObjectCd7,FixedObjectCd8,VisionObstructedCd1,VisionObstructedCd2,VisionObstructedCd3,VisionObstructedCd4,VisionObstructedCd5
3150024939V1,3150024939,MO,2016,2004,MITS,LANCER,GRY,NA,1,4,1,N,NA,NA,NA,N,NA,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,N,MO,4,,NA,NA,V,N,E,N,NA,NA,N,NA,12,NA,N,N,,,,,,1,11,34,,,,,,,,,,,,,12,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
3150034689V1,3150034689,MO,NA,2015,CHRY,200,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,NR,V,N,NA,N,N,NA,12,NA,N,N,,,,,,1,12,34,,,,,,,,,,,,,4,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150023018V2,2150023018,MO,2016,2006,CHEV,IMP,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,1,8,34,34,,,,,,,,,,,,12,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150023155V2,2150023155,MO,2016,2002,CHEV,SUB,WHI,NA,1,2,3,N,NA,NA,NA,N,NA,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,NA,,NA,2,NA,N,V,N,NA,N,N,N,13,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,11,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150023244V1,2150023244,MO,2016,2009,TOYT,CAM,BLU,BLU,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,N,N,N,13,NA,Y,Y,,,,,,1,5,34,7,36,,,,,,,,,,,12,,,,,,,,,,3,4,5,6,11,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,12,,,,
2150023611V1,2150023611,MO,U,2011,CHEV,MAL,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,Y,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024261V1,2150024261,MO,2017,2011,FORD,ECP,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,13,NA,N,N,,,,,,1,8,1,34,,,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024265V1,2150024265,MO,2016,2012,CHEV,MAL,BLK,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,3,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024412V1,2150024412,IL,2016,2013,DODG,AVN,DBL,DBL,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,IL,1,D,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,5,34,,,,,,,,,,,,,12,,,,,,,,,,1,12,13,14,15,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024414V1,2150024414,MO,2015,2015,FORD,F15,WHI,WHI,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,2,,NA,1,D,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,12,34,34,34,,,,,,,,,,,,12,,,,,,,,,,7,8,9,13,14,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024577V2,2150024577,MO,2016,2009,CHEV,HHR,GLD,GLD,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,U,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,7,8,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024581V2,2150024581,MO,2016,2010,MAZD,OTHR,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024583V2,2150024583,MO,2015,2001,TOYT,SNA,NA,NA,1,1,5,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,U,N,N,13,NA,N,N,,,,,,1,12,34,,,,,,,,,,,,,12,,,,,,,,,,7,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024585V2,2150024585,MO,NA,2013,JEEP,PAT,WHI,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,3,1,34,,,,,,,,,,,,,12,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039509V2,2150039509,MO,2016,2002,DODG,NEO,GLD,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,4,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039523V1,2150039523,MO,NA,2012,GILG,,BLU,BLU,1,1,7,2,NA,NA,NA,N,NA,Y,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,N,MO,2,,NA,1,V,Y,V,E,3,NA,N,N,12,NA,N,N,,,,,,1,8,15,35,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039529V1,2150039529,MO,2016,2000,HOND,CIV,GRN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,2,NA,N,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,35,12,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039529V3,2150039529,MO,U,2003,MITS,DIA,NA,NA,2,0,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,NA,NR,V,N,NA,NA,N,N,12,NA,N,N,,,,,,13,35,,,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150039530V1,2150039530,KS,2016,2001,HOND,CIV,PLE,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,KS,1,C,NA,1,D,Y,V,W,4,NA,N,N,12,NA,Y,Y,,,,,,1,21,36,7,8,,,,,,,,,,,12,,,,,,,,,,1,2,11,12,13,14,,,,,,,,,,,,,,,,,,,,45,,,,,,,,12,,,,
2150039534V1,2150039534,IL,2016,2014,FORD,FOC,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,S,NA,N,N,N,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,6,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039993V1,2150039993,MO,2016,2012,TOYT,RAV,BLU,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039995V1,2150039995,MO,2015,2015,GILG,,BLU,NA,1,1,7,2,NA,NA,11,N,G,Y,NA,,Y,8,N,3,N,,N,NA,UNK,N,1,N,MO,2,,NA,1,V,Y,V,S,NA,N,N,N,12,NA,N,N,,,,,,1,8,12,34,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039995V2,2150039995,MO,2016,2006,PONT,GRA,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,3,,NA,1,V,Y,V,S,NA,N,N,N,12,NA,Y,Y,,,,,,1,8,12,9,34,,,,,,,,,,,4,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150039997V1,2150039997,MO,2016,2000,JEEP,GCH,GRN,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,35,,,,,,,,,,,,,,12,,,,,,,,,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150040491V1,2150040491,KS,U,2010,PONT,G6,WHI,WHI,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,Y,KS,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,14,34,,,,,,,,,,,,,12,,,,,,,,,,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150040491V2,2150040491,NB,U,2015,FRHT,TK,WHI,WHI,1,2,23,N,NA,NA,NA,N,G,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,1,N,CA,2,,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035259V1,2150035259,MO,2015,2002,CHEV,TBZ,BGE,NA,1,3,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,3,NA,N,N,12,NA,Y,Y,,,,,,1,14,2,15,1,34,7,34,7,20,1,8,13,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035259V2,2150035259,CA,2016,2013,TOYT,PRI,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,Y,CA,1,C,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,34,1,14,8,12,,,,,,,,,,12,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035263V1,2150035263,IL,2016,2014,CHEV,SLV,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,IL,1,F,NA,1,V,Y,V,W,3,N,N,N,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035423V2,2150035423,MO,2016,2012,FORD,FOC,RED,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,3,N,Y,N,12,NA,N,N,,,,,,1,8,34,1,8,12,,,,,,,,,,18,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035599V1,2150035599,MO,2016,2002,DODG,R35,BLU,BLU,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,U,N,,U,,NA,U,V,NR,V,W,NA,NA,N,N,12,NA,N,N,,,,,,10,11,35,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035602V2,2150035602,MO,2016,2002,DODG,DUR,SIL,SIL,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,36,20,,,,,,,,,,,,12,,,,,,,,,,3,6,13,14,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,12,,,,
2150035853V1,2150035853,MO,2016,2015,HYUN,ELN,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,3,34,,,,,,,,,,,,,,12,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035853V2,2150035853,MO,2016,2015,TOYT,COA,RED,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035858V1,2150035858,MO,NA,2014,FORD,F15,RED,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,E,3,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150036090V2,2150036090,MO,2017,2015,CHEV,SLV,BLK,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150036377V1,2150036377,MO,2017,2005,DODG,R15,BLK,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,2,,NA,1,NA,N,V,E,3,NA,N,N,12,NA,Y,Y,,,,,,1,2,7,34,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150036387V1,2150036387,MO,2016,2004,MERZ,230,TAN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150033997V1,2150033997,MO,2016,1996,HOND,ACC,WHI,WHI,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,3,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034000V1,2150034000,MO,2015,2013,CHEV,MAL,SIL,NA,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,N,E,E,2,NA,Y,U,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034202V2,2150034202,MO,2017,2007,PONT,VIB,GRY,GRY,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MS,1,F,NA,1,V,Y,V,E,NA,U,N,N,U,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034205V1,2150034205,MO,2017,2001,PONT,GRM,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034555V2,2150034555,MO,2017,2013,CADI,ESC,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,3,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034688V2,2150034688,MO,2015,2001,PTRB,TK,DGR,NA,1,1,23,N,NA,NA,2,N,G,N,NA,,N,U,N,1,N,,Y,3,1203,N,1,N,MO,2,,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,5,8,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034689V2,2150034689,MO,2016,2007,DODG,OTHR,WHI,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034692V1,2150034692,MO,2015,2000,DODG,INT,MAR,MAR,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,2,NA,N,V,E,NA,N,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,4,,,,,,,,,,1,2,13,14,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150034694V2,2150034694,MO,2016,2014,JEEP,PAT,BLK,BLK,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,AZ,1,D,NA,1,V,Y,V,S,3,NA,N,N,12,NA,N,N,,,,,,1,8,12,34,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035075V1,2150035075,AK,2016,1989,MERC,MAR,RED,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,N,NA,NA,,NA,NA,NA,N,V,N,NA,N,N,N,12,NA,N,N,,,,,,3,20,36,,,,,,,,,,,,,7,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,12,,,,
2150035076V2,2150035076,MO,2016,2010,NISS,MAX,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,12,34,34,34,,,,,,,,,,,,12,,,,,,,,,,6,7,8,9,10,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150035077V2,2150035077,MO,2017,1997,HOND,CIV,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,S,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150037762V2,2150037762,MO,2016,2006,MITS,OTHR,WHI,NA,1,1,20,N,NA,NA,1,N,1,N,NA,,N,1,N,1,N,,N,NA,UNK,N,1,N,MO,2,,NA,1,V,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150037764V2,2150037764,MO,2017,2011,ACUR,MDX,BRZ,NA,1,4,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,3,NA,N,N,U,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150037764V4,2150037764,MO,2016,2014,JEEP,CHK,SIL,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,3,NA,N,N,U,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150037765V1,2150037765,MO,2015,1997,FORD,XPL,BLK,BLK,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,N,V,W,NA,N,N,N,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150038136V1,2150038136,MO,2016,2014,TOYT,CAM,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,10,14,34,35,,,,,,,,,,,,12,,,,,,,,,,1,2,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150038136V3,2150038136,MO,2017,1997,HOND,CRV,DGR,NA,1,0,3,N,NA,NA,NA,N,NA,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,D,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150038138V2,2150038138,MO,2017,2007,MITS,OUT,SIL,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150038470V1,2150038470,MO,2017,2003,OLDS,ALO,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,3,N,N,N,13,NA,Y,Y,,,,,,1,14,1,34,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150038474V1,2150038474,MO,2017,2005,KIA,SED,GLD,NA,1,2,5,N,NA,NA,NA,N,NA,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,30,8,,,,,,,,,,,,,12,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150038769V1,2150038769,WY,2016,1998,LINC,CON,CRM,CRM,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,N,WY,1,C,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,8,12,34,,,,,,,,,,,,12,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
